inst_i,inst_j,weight
https://openalex.org/I149213910,https://openalex.org/I2800742272,16
https://openalex.org/I108403487,https://openalex.org/I161593684,6
https://openalex.org/I121883995,https://openalex.org/I40527276,9
https://openalex.org/I33256026,https://openalex.org/I74656192,8
https://openalex.org/I126231945,https://openalex.org/I4210136328,5
https://openalex.org/I126231945,https://openalex.org/I5593406,12
https://openalex.org/I157725225,https://openalex.org/I4210136328,6
https://openalex.org/I157725225,https://openalex.org/I5593406,20
https://openalex.org/I4210136328,https://openalex.org/I5593406,1
https://openalex.org/I102134673,https://openalex.org/I1343180700,12
https://openalex.org/I1343180700,https://openalex.org/I161593684,2
https://openalex.org/I1343180700,https://openalex.org/I167360494,1
https://openalex.org/I16733864,https://openalex.org/I4210155236,24
https://openalex.org/I132053463,https://openalex.org/I4210091434,3
https://openalex.org/I149213910,https://openalex.org/I230495080,13
https://openalex.org/I149213910,https://openalex.org/I36685595,2
https://openalex.org/I149213910,https://openalex.org/I4210091434,1
https://openalex.org/I149213910,https://openalex.org/I4210121044,5
https://openalex.org/I167360494,https://openalex.org/I230495080,2
https://openalex.org/I230495080,https://openalex.org/I2802164966,10
https://openalex.org/I230495080,https://openalex.org/I4210091434,2
https://openalex.org/I2802164966,https://openalex.org/I36685595,3
https://openalex.org/I36685595,https://openalex.org/I4210091434,16
https://openalex.org/I4210091434,https://openalex.org/I4210121044,1
https://openalex.org/I180923762,https://openalex.org/I63274643,14
https://openalex.org/I193700539,https://openalex.org/I89864525,10
https://openalex.org/I36522303,https://openalex.org/I83019370,13
https://openalex.org/I190134885,https://openalex.org/I28407311,6
https://openalex.org/I16835326,https://openalex.org/I206945453,13
https://openalex.org/I119449181,https://openalex.org/I161046081,21
https://openalex.org/I119449181,https://openalex.org/I181369854,83
https://openalex.org/I4210136328,https://openalex.org/I62916508,26
https://openalex.org/I167360494,https://openalex.org/I180519160,2
https://openalex.org/I141596103,https://openalex.org/I153267046,23
https://openalex.org/I141596103,https://openalex.org/I94626330,11
https://openalex.org/I153267046,https://openalex.org/I94626330,7
https://openalex.org/I159743108,https://openalex.org/I167360494,11
https://openalex.org/I165779595,https://openalex.org/I4210166741,6
https://openalex.org/I204250578,https://openalex.org/I4210166741,4
https://openalex.org/I241749,https://openalex.org/I4210166741,7
https://openalex.org/I24603500,https://openalex.org/I4210136328,12
https://openalex.org/I153267046,https://openalex.org/I46247651,26
https://openalex.org/I167360494,https://openalex.org/I42934936,5
https://openalex.org/I189712700,https://openalex.org/I200777214,19
https://openalex.org/I132053463,https://openalex.org/I134113660,11
https://openalex.org/I134113660,https://openalex.org/I167360494,3
https://openalex.org/I134113660,https://openalex.org/I181369854,17
https://openalex.org/I134113660,https://openalex.org/I197323543,29
https://openalex.org/I134113660,https://openalex.org/I200332995,3
https://openalex.org/I134113660,https://openalex.org/I66946132,86
https://openalex.org/I134113660,https://openalex.org/I887968799,11
https://openalex.org/I134113660,https://openalex.org/I904495901,11
https://openalex.org/I134113660,https://openalex.org/I95674353,17
https://openalex.org/I166825849,https://openalex.org/I46247651,44
https://openalex.org/I167360494,https://openalex.org/I4210134900,3
https://openalex.org/I167360494,https://openalex.org/I4210137033,1
https://openalex.org/I4210137033,https://openalex.org/I9360294,28
https://openalex.org/I102520234,https://openalex.org/I2802076133,9
https://openalex.org/I149213910,https://openalex.org/I89864525,6
https://openalex.org/I193662353,https://openalex.org/I89864525,34
https://openalex.org/I100066346,https://openalex.org/I24227732,17
https://openalex.org/I167360494,https://openalex.org/I24227732,2
https://openalex.org/I20121455,https://openalex.org/I2972652528,8
https://openalex.org/I100066346,https://openalex.org/I113456305,13
https://openalex.org/I34771391,https://openalex.org/I83019370,35
https://openalex.org/I167360494,https://openalex.org/I4210113269,5
https://openalex.org/I137533716,https://openalex.org/I190134885,13
https://openalex.org/I2800742272,https://openalex.org/I4210128565,7
https://openalex.org/I160013858,https://openalex.org/I74656192,9
https://openalex.org/I40413290,https://openalex.org/I8087733,13
https://openalex.org/I1294671590,https://openalex.org/I4210136328,11
https://openalex.org/I167360494,https://openalex.org/I181565077,1
https://openalex.org/I181565077,https://openalex.org/I24603500,137
https://openalex.org/I118501908,https://openalex.org/I160968435,14
https://openalex.org/I118501908,https://openalex.org/I40413290,15
https://openalex.org/I118501908,https://openalex.org/I913958620,30
https://openalex.org/I160968435,https://openalex.org/I167360494,1
https://openalex.org/I160968435,https://openalex.org/I184942183,3
https://openalex.org/I160968435,https://openalex.org/I193662353,14
https://openalex.org/I160968435,https://openalex.org/I201448701,6
https://openalex.org/I160968435,https://openalex.org/I913958620,1
https://openalex.org/I170726198,https://openalex.org/I201448701,9
https://openalex.org/I184942183,https://openalex.org/I40413290,36
https://openalex.org/I119449181,https://openalex.org/I151746483,7
https://openalex.org/I189712700,https://openalex.org/I95674353,17
https://openalex.org/I167360494,https://openalex.org/I4210098248,3
https://openalex.org/I155417937,https://openalex.org/I887968799,17
https://openalex.org/I166825849,https://openalex.org/I33256026,4
https://openalex.org/I68956291,https://openalex.org/I94626330,35
https://openalex.org/I118564535,https://openalex.org/I119449181,8
https://openalex.org/I119449181,https://openalex.org/I180437899,25
https://openalex.org/I167360494,https://openalex.org/I28257850,1
https://openalex.org/I16835326,https://openalex.org/I28257850,6
https://openalex.org/I114112103,https://openalex.org/I1308524038,17
https://openalex.org/I110026055,https://openalex.org/I167360494,2
https://openalex.org/I205783295,https://openalex.org/I686019,20
https://openalex.org/I157725225,https://openalex.org/I178450904,8
https://openalex.org/I157725225,https://openalex.org/I5996616,14
https://openalex.org/I167360494,https://openalex.org/I178450904,1
https://openalex.org/I167360494,https://openalex.org/I5996616,1
https://openalex.org/I178450904,https://openalex.org/I24603500,12
https://openalex.org/I178450904,https://openalex.org/I4210136328,4
https://openalex.org/I178450904,https://openalex.org/I865915315,17
https://openalex.org/I193223587,https://openalex.org/I230495080,14
https://openalex.org/I193223587,https://openalex.org/I4210136328,14
https://openalex.org/I230495080,https://openalex.org/I24603500,7
https://openalex.org/I230495080,https://openalex.org/I4210136328,4
https://openalex.org/I230495080,https://openalex.org/I5996616,17
https://openalex.org/I24603500,https://openalex.org/I5996616,6
https://openalex.org/I24603500,https://openalex.org/I66752286,36
https://openalex.org/I4210136328,https://openalex.org/I4654613,6
https://openalex.org/I4210136328,https://openalex.org/I5996616,5
https://openalex.org/I4210136328,https://openalex.org/I66752286,12
https://openalex.org/I4654613,https://openalex.org/I5996616,6
https://openalex.org/I5996616,https://openalex.org/I865915315,13
https://openalex.org/I66752286,https://openalex.org/I865915315,118
https://openalex.org/I189712700,https://openalex.org/I4210089242,5
https://openalex.org/I102197404,https://openalex.org/I151746483,17
https://openalex.org/I186354981,https://openalex.org/I68956291,18
https://openalex.org/I170726198,https://openalex.org/I4577782,15
https://openalex.org/I4210085968,https://openalex.org/I60668342,3
https://openalex.org/I4210110517,https://openalex.org/I4210138519,87
https://openalex.org/I169381384,https://openalex.org/I206895457,40
https://openalex.org/I169381384,https://openalex.org/I2800742272,18
https://openalex.org/I169381384,https://openalex.org/I2802076133,30
https://openalex.org/I190249584,https://openalex.org/I2800742272,32
https://openalex.org/I2800742272,https://openalex.org/I94626330,22
https://openalex.org/I181369854,https://openalex.org/I4210138519,10
https://openalex.org/I126231945,https://openalex.org/I24603500,30
https://openalex.org/I161593684,https://openalex.org/I4210136328,21
https://openalex.org/I102520234,https://openalex.org/I159743108,4
https://openalex.org/I197518295,https://openalex.org/I2610724,2
https://openalex.org/I113456305,https://openalex.org/I33256026,2
https://openalex.org/I129877168,https://openalex.org/I277688954,77
https://openalex.org/I200763008,https://openalex.org/I40527276,11
https://openalex.org/I100066346,https://openalex.org/I4210110507,13
https://openalex.org/I1341412227,https://openalex.org/I167360494,1
https://openalex.org/I106157433,https://openalex.org/I4210133912,1
https://openalex.org/I200332995,https://openalex.org/I4210085968,58
https://openalex.org/I102520234,https://openalex.org/I129877168,3
https://openalex.org/I102520234,https://openalex.org/I4210110507,5
https://openalex.org/I102520234,https://openalex.org/I68956291,4
https://openalex.org/I102520234,https://openalex.org/I98358874,24
https://openalex.org/I129877168,https://openalex.org/I4210110507,1
https://openalex.org/I206945453,https://openalex.org/I4210110507,3
https://openalex.org/I206945453,https://openalex.org/I94626330,20
https://openalex.org/I2800742272,https://openalex.org/I4210110507,11
https://openalex.org/I2800742272,https://openalex.org/I98358874,3
https://openalex.org/I4210110507,https://openalex.org/I68956291,1
https://openalex.org/I4210110507,https://openalex.org/I91712215,1
https://openalex.org/I4210110507,https://openalex.org/I94626330,2
https://openalex.org/I68956291,https://openalex.org/I98358874,12
https://openalex.org/I94626330,https://openalex.org/I98358874,15
https://openalex.org/I2800742272,https://openalex.org/I887064364,5
https://openalex.org/I167360494,https://openalex.org/I174143326,1
https://openalex.org/I171892758,https://openalex.org/I174143326,7
https://openalex.org/I167360494,https://openalex.org/I28290843,2
https://openalex.org/I189712700,https://openalex.org/I28290843,92
https://openalex.org/I83019370,https://openalex.org/I94509681,46
https://openalex.org/I33256026,https://openalex.org/I97018004,8
https://openalex.org/I120691247,https://openalex.org/I206945453,10
https://openalex.org/I197518295,https://openalex.org/I76198965,5
https://openalex.org/I113456305,https://openalex.org/I4210095992,2
https://openalex.org/I167360494,https://openalex.org/I4210095992,1
https://openalex.org/I137533716,https://openalex.org/I904495901,73
https://openalex.org/I167360494,https://openalex.org/I4387152675,11
https://openalex.org/I44260953,https://openalex.org/I686019,7
https://openalex.org/I159743108,https://openalex.org/I170658231,4
https://openalex.org/I197518295,https://openalex.org/I51601045,20
https://openalex.org/I197518295,https://openalex.org/I865915315,126
https://openalex.org/I102335020,https://openalex.org/I155417937,12
https://openalex.org/I102335020,https://openalex.org/I94626330,14
https://openalex.org/I102520234,https://openalex.org/I155417937,12
https://openalex.org/I155417937,https://openalex.org/I206895457,120
https://openalex.org/I155417937,https://openalex.org/I206945453,4
https://openalex.org/I155417937,https://openalex.org/I2800742272,16
https://openalex.org/I155417937,https://openalex.org/I31512782,11
https://openalex.org/I155417937,https://openalex.org/I62318514,14
https://openalex.org/I155417937,https://openalex.org/I94626330,2
https://openalex.org/I15766117,https://openalex.org/I170726198,51
https://openalex.org/I170726198,https://openalex.org/I45084792,56
https://openalex.org/I78650965,https://openalex.org/I94626330,24
https://openalex.org/I107257983,https://openalex.org/I167360494,2
https://openalex.org/I167360494,https://openalex.org/I2607685603,1
https://openalex.org/I167360494,https://openalex.org/I392282,1
https://openalex.org/I1340728805,https://openalex.org/I200332995,18
https://openalex.org/I167360494,https://openalex.org/I4210093367,1
